charge_end,std_scaled,minmax_scaled,hour,day_name,date,day_of_year,weekend,workday,holiday
2023-01-01 00:00:00+00:00,-0.4099186,0.034437086,0,Sunday,2023-01-01,1,True,False,True
2023-01-01 01:00:00+00:00,-0.65968204,0.0,1,Sunday,2023-01-01,1,True,False,True
2023-01-01 02:00:00+00:00,-0.65968204,0.0,2,Sunday,2023-01-01,1,True,False,True
2023-01-01 03:00:00+00:00,-0.65968204,0.0,3,Sunday,2023-01-01,1,True,False,True
2023-01-01 04:00:00+00:00,-0.65968204,0.0,4,Sunday,2023-01-01,1,True,False,True
2023-01-01 05:00:00+00:00,-0.65968204,0.0,5,Sunday,2023-01-01,1,True,False,True
2023-01-01 06:00:00+00:00,-0.65968204,0.0,6,Sunday,2023-01-01,1,True,False,True
2023-01-01 07:00:00+00:00,-0.65968204,0.0,7,Sunday,2023-01-01,1,True,False,True
2023-01-01 08:00:00+00:00,-0.63471794,0.0034420213,8,Sunday,2023-01-01,1,True,False,True
2023-01-01 09:00:00+00:00,-0.32786745,0.0457502,9,Sunday,2023-01-01,1,True,False,True
2023-01-01 10:00:00+00:00,-0.043778334,0.08492007,10,Sunday,2023-01-01,1,True,False,True
2023-01-01 11:00:00+00:00,-0.003456431,0.090479605,11,Sunday,2023-01-01,1,True,False,True
2023-01-01 12:00:00+00:00,1.5660394,0.30687982,12,Sunday,2023-01-01,1,True,False,True
2023-01-01 13:00:00+00:00,1.2325116,0.2608934,13,Sunday,2023-01-01,1,True,False,True
2023-01-01 14:00:00+00:00,2.8775115,0.48770404,14,Sunday,2023-01-01,1,True,False,True
2023-01-01 15:00:00+00:00,1.4847225,0.29566795,15,Sunday,2023-01-01,1,True,False,True
2023-01-01 16:00:00+00:00,2.3955452,0.4212511,16,Sunday,2023-01-01,1,True,False,True
2023-01-01 17:00:00+00:00,1.5344672,0.30252668,17,Sunday,2023-01-01,1,True,False,True
2023-01-01 18:00:00+00:00,1.345829,0.27651748,18,Sunday,2023-01-01,1,True,False,True
2023-01-01 19:00:00+00:00,0.098541506,0.10454296,19,Sunday,2023-01-01,1,True,False,True
2023-01-01 20:00:00+00:00,0.056139242,0.09869658,20,Sunday,2023-01-01,1,True,False,True
2023-01-01 21:00:00+00:00,-0.20561674,0.06260598,21,Sunday,2023-01-01,1,True,False,True
2023-01-01 22:00:00+00:00,-0.65968204,0.0,22,Sunday,2023-01-01,1,True,False,True
2023-01-01 23:00:00+00:00,-0.65968204,0.0,23,Sunday,2023-01-01,1,True,False,True
2023-01-02 00:00:00+00:00,-0.65968204,0.0,0,Monday,2023-01-02,2,False,True,False
2023-01-02 01:00:00+00:00,-0.65968204,0.0,1,Monday,2023-01-02,2,False,True,False
2023-01-02 02:00:00+00:00,-0.65968204,0.0,2,Monday,2023-01-02,2,False,True,False
2023-01-02 03:00:00+00:00,-0.65968204,0.0,3,Monday,2023-01-02,2,False,True,False
2023-01-02 04:00:00+00:00,-0.65968204,0.0,4,Monday,2023-01-02,2,False,True,False
2023-01-02 05:00:00+00:00,-0.65968204,0.0,5,Monday,2023-01-02,2,False,True,False
2023-01-02 06:00:00+00:00,-0.65968204,0.0,6,Monday,2023-01-02,2,False,True,False
2023-01-02 07:00:00+00:00,-0.65968204,0.0,7,Monday,2023-01-02,2,False,True,False
2023-01-02 08:00:00+00:00,-0.44797665,0.02918969,8,Monday,2023-01-02,2,False,True,False
2023-01-02 09:00:00+00:00,-0.46009156,0.0275193,9,Monday,2023-01-02,2,False,True,False
2023-01-02 10:00:00+00:00,-0.36684325,0.04037626,10,Monday,2023-01-02,2,False,True,False
2023-01-02 11:00:00+00:00,0.23810808,0.12378623,11,Monday,2023-01-02,2,False,True,False
2023-01-02 12:00:00+00:00,1.4563318,0.29175347,12,Monday,2023-01-02,2,False,True,False
2023-01-02 13:00:00+00:00,1.4943289,0.29699245,13,Monday,2023-01-02,2,False,True,False
2023-01-02 14:00:00+00:00,0.17435162,0.11499557,14,Monday,2023-01-02,2,False,True,False
2023-01-02 15:00:00+00:00,1.1655123,0.2516556,15,Monday,2023-01-02,2,False,True,False
2023-01-02 16:00:00+00:00,0.2846098,0.13019784,16,Monday,2023-01-02,2,False,True,False
2023-01-02 17:00:00+00:00,-0.3898494,0.037204202,17,Monday,2023-01-02,2,False,True,False
2023-01-02 18:00:00+00:00,-0.22513527,0.05991479,18,Monday,2023-01-02,2,False,True,False
2023-01-02 19:00:00+00:00,-0.34585628,0.04326992,19,Monday,2023-01-02,2,False,True,False
2023-01-02 20:00:00+00:00,-0.41114232,0.034268357,20,Monday,2023-01-02,2,False,True,False
2023-01-02 21:00:00+00:00,-0.5036564,0.021512633,21,Monday,2023-01-02,2,False,True,False
2023-01-02 22:00:00+00:00,-0.60908073,0.006976842,22,Monday,2023-01-02,2,False,True,False
2023-01-02 23:00:00+00:00,-0.65968204,0.0,23,Monday,2023-01-02,2,False,True,False
2023-01-03 00:00:00+00:00,-0.65968204,0.0,0,Tuesday,2023-01-03,3,False,True,False
2023-01-03 01:00:00+00:00,-0.65968204,0.0,1,Tuesday,2023-01-03,3,False,True,False
2023-01-03 02:00:00+00:00,-0.65968204,0.0,2,Tuesday,2023-01-03,3,False,True,False
2023-01-03 03:00:00+00:00,-0.65968204,0.0,3,Tuesday,2023-01-03,3,False,True,False
2023-01-03 04:00:00+00:00,-0.65968204,0.0,4,Tuesday,2023-01-03,3,False,True,False
2023-01-03 05:00:00+00:00,-0.65968204,0.0,5,Tuesday,2023-01-03,3,False,True,False
2023-01-03 06:00:00+00:00,-0.65968204,0.0,6,Tuesday,2023-01-03,3,False,True,False
2023-01-03 07:00:00+00:00,-0.65968204,0.0,7,Tuesday,2023-01-03,3,False,True,False
2023-01-03 08:00:00+00:00,-0.65968204,0.0,8,Tuesday,2023-01-03,3,False,True,False
2023-01-03 09:00:00+00:00,-0.65968204,0.0,9,Tuesday,2023-01-03,3,False,True,False
2023-01-03 10:00:00+00:00,-0.65968204,0.0,10,Tuesday,2023-01-03,3,False,True,False
2023-01-03 11:00:00+00:00,-0.52647895,0.018365884,11,Tuesday,2023-01-03,3,False,True,False
2023-01-03 12:00:00+00:00,-0.65968204,0.0,12,Tuesday,2023-01-03,3,False,True,False
2023-01-03 13:00:00+00:00,-0.31514063,0.047504958,13,Tuesday,2023-01-03,3,False,True,False
2023-01-03 14:00:00+00:00,0.90442944,0.21565783,14,Tuesday,2023-01-03,3,False,True,False
2023-01-03 15:00:00+00:00,0.28393674,0.13010503,15,Tuesday,2023-01-03,3,False,True,False
2023-01-03 16:00:00+00:00,0.32799104,0.13617918,16,Tuesday,2023-01-03,3,False,True,False
2023-01-03 17:00:00+00:00,-0.36690447,0.040367823,17,Tuesday,2023-01-03,3,False,True,False
2023-01-03 18:00:00+00:00,-0.34022713,0.044046063,18,Tuesday,2023-01-03,3,False,True,False
2023-01-03 19:00:00+00:00,-0.51779044,0.01956384,19,Tuesday,2023-01-03,3,False,True,False
2023-01-03 20:00:00+00:00,-0.65968204,0.0,20,Tuesday,2023-01-03,3,False,True,False
2023-01-03 21:00:00+00:00,-0.65968204,0.0,21,Tuesday,2023-01-03,3,False,True,False
2023-01-03 22:00:00+00:00,-0.65968204,0.0,22,Tuesday,2023-01-03,3,False,True,False
2023-01-03 23:00:00+00:00,-0.65968204,0.0,23,Tuesday,2023-01-03,3,False,True,False
2023-01-04 00:00:00+00:00,-0.65968204,0.0,0,Wednesday,2023-01-04,4,False,True,False
2023-01-04 01:00:00+00:00,-0.65968204,0.0,1,Wednesday,2023-01-04,4,False,True,False
2023-01-04 02:00:00+00:00,-0.65968204,0.0,2,Wednesday,2023-01-04,4,False,True,False
2023-01-04 03:00:00+00:00,-0.65968204,0.0,3,Wednesday,2023-01-04,4,False,True,False
2023-01-04 04:00:00+00:00,-0.65968204,0.0,4,Wednesday,2023-01-04,4,False,True,False
2023-01-04 05:00:00+00:00,-0.65968204,0.0,5,Wednesday,2023-01-04,4,False,True,False
2023-01-04 06:00:00+00:00,-0.65968204,0.0,6,Wednesday,2023-01-04,4,False,True,False
2023-01-04 07:00:00+00:00,-0.65968204,0.0,7,Wednesday,2023-01-04,4,False,True,False
2023-01-04 08:00:00+00:00,-0.65968204,0.0,8,Wednesday,2023-01-04,4,False,True,False
2023-01-04 09:00:00+00:00,-0.65968204,0.0,9,Wednesday,2023-01-04,4,False,True,False
2023-01-04 10:00:00+00:00,-0.65968204,0.0,10,Wednesday,2023-01-04,4,False,True,False
2023-01-04 11:00:00+00:00,-0.49790484,0.022305649,11,Wednesday,2023-01-04,4,False,True,False
2023-01-04 12:00:00+00:00,-0.65968204,0.0,12,Wednesday,2023-01-04,4,False,True,False
2023-01-04 13:00:00+00:00,-0.5789158,0.011135952,13,Wednesday,2023-01-04,4,False,True,False
2023-01-04 14:00:00+00:00,-0.34096137,0.043944824,14,Wednesday,2023-01-04,4,False,True,False
2023-01-04 15:00:00+00:00,-0.39951688,0.035871264,15,Wednesday,2023-01-04,4,False,True,False
2023-01-04 16:00:00+00:00,0.057118252,0.09883157,16,Wednesday,2023-01-04,4,False,True,False
2023-01-04 17:00:00+00:00,-0.54061306,0.016417092,17,Wednesday,2023-01-04,4,False,True,False
2023-01-04 18:00:00+00:00,-0.65968204,0.0,18,Wednesday,2023-01-04,4,False,True,False
2023-01-04 19:00:00+00:00,-0.65968204,0.0,19,Wednesday,2023-01-04,4,False,True,False
2023-01-04 20:00:00+00:00,-0.65968204,0.0,20,Wednesday,2023-01-04,4,False,True,False
2023-01-04 21:00:00+00:00,-0.65968204,0.0,21,Wednesday,2023-01-04,4,False,True,False
2023-01-04 22:00:00+00:00,-0.65968204,0.0,22,Wednesday,2023-01-04,4,False,True,False
2023-01-04 23:00:00+00:00,-0.6016772,0.007997638,23,Wednesday,2023-01-04,4,False,True,False
2023-01-05 00:00:00+00:00,-0.65968204,0.0,0,Thursday,2023-01-05,5,False,True,False
2023-01-05 01:00:00+00:00,-0.65968204,0.0,1,Thursday,2023-01-05,5,False,True,False
2023-01-05 02:00:00+00:00,-0.65968204,0.0,2,Thursday,2023-01-05,5,False,True,False
2023-01-05 03:00:00+00:00,-0.65968204,0.0,3,Thursday,2023-01-05,5,False,True,False
2023-01-05 04:00:00+00:00,-0.65968204,0.0,4,Thursday,2023-01-05,5,False,True,False
2023-01-05 05:00:00+00:00,-0.65968204,0.0,5,Thursday,2023-01-05,5,False,True,False
2023-01-05 06:00:00+00:00,-0.65968204,0.0,6,Thursday,2023-01-05,5,False,True,False
2023-01-05 07:00:00+00:00,-0.65968204,0.0,7,Thursday,2023-01-05,5,False,True,False
2023-01-05 08:00:00+00:00,-0.65968204,0.0,8,Thursday,2023-01-05,5,False,True,False
2023-01-05 09:00:00+00:00,-0.65968204,0.0,9,Thursday,2023-01-05,5,False,True,False
2023-01-05 10:00:00+00:00,-0.65968204,0.0,10,Thursday,2023-01-05,5,False,True,False
2023-01-05 11:00:00+00:00,-0.53363776,0.017378831,11,Thursday,2023-01-05,5,False,True,False
2023-01-05 12:00:00+00:00,-0.24300173,0.057451382,12,Thursday,2023-01-05,5,False,True,False
2023-01-05 13:00:00+00:00,0.29060605,0.13102458,13,Thursday,2023-01-05,5,False,True,False
2023-01-05 14:00:00+00:00,-0.65968204,0.0,14,Thursday,2023-01-05,5,False,True,False
2023-01-05 15:00:00+00:00,-0.65968204,0.0,15,Thursday,2023-01-05,5,False,True,False
2023-01-05 16:00:00+00:00,-0.075534165,0.08054161,16,Thursday,2023-01-05,5,False,True,False
2023-01-05 17:00:00+00:00,0.15275279,0.11201754,17,Thursday,2023-01-05,5,False,True,False
2023-01-05 18:00:00+00:00,-0.2288676,0.05940018,18,Thursday,2023-01-05,5,False,True,False
2023-01-05 19:00:00+00:00,-0.22586952,0.05981355,19,Thursday,2023-01-05,5,False,True,False
2023-01-05 20:00:00+00:00,0.3114707,0.13390137,20,Thursday,2023-01-05,5,False,True,False
2023-01-05 21:00:00+00:00,-0.3911955,0.0370186,21,Thursday,2023-01-05,5,False,True,False
2023-01-05 22:00:00+00:00,-0.16602907,0.06806429,22,Thursday,2023-01-05,5,False,True,False
2023-01-05 23:00:00+00:00,-0.65968204,0.0,23,Thursday,2023-01-05,5,False,True,False
2023-01-06 00:00:00+00:00,-0.65968204,0.0,0,Friday,2023-01-06,6,False,True,False
2023-01-06 01:00:00+00:00,-0.65968204,0.0,1,Friday,2023-01-06,6,False,True,False
2023-01-06 02:00:00+00:00,-0.65968204,0.0,2,Friday,2023-01-06,6,False,True,False
2023-01-06 03:00:00+00:00,-0.65968204,0.0,3,Friday,2023-01-06,6,False,True,False
2023-01-06 04:00:00+00:00,-0.65968204,0.0,4,Friday,2023-01-06,6,False,True,False
2023-01-06 05:00:00+00:00,-0.65968204,0.0,5,Friday,2023-01-06,6,False,True,False
2023-01-06 06:00:00+00:00,-0.65968204,0.0,6,Friday,2023-01-06,6,False,True,False
2023-01-06 07:00:00+00:00,-0.65968204,0.0,7,Friday,2023-01-06,6,False,True,False
2023-01-06 08:00:00+00:00,-0.49258158,0.023039607,8,Friday,2023-01-06,6,False,True,False
2023-01-06 09:00:00+00:00,0.049531132,0.097785465,9,Friday,2023-01-06,6,False,True,False
2023-01-06 10:00:00+00:00,-0.65968204,0.0,10,Friday,2023-01-06,6,False,True,False
2023-01-06 11:00:00+00:00,-0.46461934,0.026895009,11,Friday,2023-01-06,6,False,True,False
2023-01-06 12:00:00+00:00,0.3863018,0.144219,12,Friday,2023-01-06,6,False,True,False
2023-01-06 13:00:00+00:00,1.2418731,0.26218417,13,Friday,2023-01-06,6,False,True,False
2023-01-06 14:00:00+00:00,0.015511433,0.09309487,14,Friday,2023-01-06,6,False,True,False
2023-01-06 15:00:00+00:00,-0.29452077,0.050348,15,Friday,2023-01-06,6,False,True,False
2023-01-06 16:00:00+00:00,0.21277677,0.12029358,16,Friday,2023-01-06,6,False,True,False
2023-01-06 17:00:00+00:00,1.2258424,0.25997385,17,Friday,2023-01-06,6,False,True,False
2023-01-06 18:00:00+00:00,-0.1194661,0.074484326,18,Friday,2023-01-06,6,False,True,False
2023-01-06 19:00:00+00:00,0.21234842,0.12023452,19,Friday,2023-01-06,6,False,True,False
2023-01-06 20:00:00+00:00,-0.65968204,0.0,20,Friday,2023-01-06,6,False,True,False
2023-01-06 21:00:00+00:00,-0.51148826,0.020432783,21,Friday,2023-01-06,6,False,True,False
2023-01-06 22:00:00+00:00,-0.65968204,0.0,22,Friday,2023-01-06,6,False,True,False
2023-01-06 23:00:00+00:00,-0.65968204,0.0,23,Friday,2023-01-06,6,False,True,False
2023-01-07 00:00:00+00:00,-0.65968204,0.0,0,Saturday,2023-01-07,7,True,False,False
2023-01-07 01:00:00+00:00,-0.65968204,0.0,1,Saturday,2023-01-07,7,True,False,False
2023-01-07 02:00:00+00:00,-0.65968204,0.0,2,Saturday,2023-01-07,7,True,False,False
2023-01-07 03:00:00+00:00,-0.65968204,0.0,3,Saturday,2023-01-07,7,True,False,False
2023-01-07 04:00:00+00:00,-0.65968204,0.0,4,Saturday,2023-01-07,7,True,False,False
2023-01-07 05:00:00+00:00,-0.65968204,0.0,5,Saturday,2023-01-07,7,True,False,False
2023-01-07 06:00:00+00:00,-0.65968204,0.0,6,Saturday,2023-01-07,7,True,False,False
2023-01-07 07:00:00+00:00,-0.65968204,0.0,7,Saturday,2023-01-07,7,True,False,False
2023-01-07 08:00:00+00:00,-0.65968204,0.0,8,Saturday,2023-01-07,7,True,False,False
2023-01-07 09:00:00+00:00,-0.15391411,0.06973468,9,Saturday,2023-01-07,7,True,False,False
2023-01-07 10:00:00+00:00,0.03649837,0.09598853,10,Saturday,2023-01-07,7,True,False,False
2023-01-07 11:00:00+00:00,0.38929996,0.14463238,11,Saturday,2023-01-07,7,True,False,False
2023-01-07 12:00:00+00:00,-0.1585643,0.06909352,12,Saturday,2023-01-07,7,True,False,False
2023-01-07 13:00:00+00:00,1.0569675,0.23668958,13,Saturday,2023-01-07,7,True,False,False
2023-01-07 14:00:00+00:00,0.07223133,0.10091534,14,Saturday,2023-01-07,7,True,False,False
2023-01-07 15:00:00+00:00,0.81093645,0.20276712,15,Saturday,2023-01-07,7,True,False,False
2023-01-07 16:00:00+00:00,0.1832849,0.11622728,16,Saturday,2023-01-07,7,True,False,False
2023-01-07 17:00:00+00:00,-0.5827706,0.010604463,17,Saturday,2023-01-07,7,True,False,False
2023-01-07 18:00:00+00:00,0.724541,0.19085503,18,Saturday,2023-01-07,7,True,False,False
2023-01-07 19:00:00+00:00,-0.46553716,0.026768465,19,Saturday,2023-01-07,7,True,False,False
2023-01-07 20:00:00+00:00,0.044819742,0.097135864,20,Saturday,2023-01-07,7,True,False,False
2023-01-07 21:00:00+00:00,-0.65968204,0.0,21,Saturday,2023-01-07,7,True,False,False
2023-01-07 22:00:00+00:00,-0.65968204,0.0,22,Saturday,2023-01-07,7,True,False,False
2023-01-07 23:00:00+00:00,-0.65968204,0.0,23,Saturday,2023-01-07,7,True,False,False
2023-01-08 00:00:00+00:00,-0.55425763,0.01453579,0,Sunday,2023-01-08,8,True,False,False
2023-01-08 01:00:00+00:00,-0.65968204,0.0,1,Sunday,2023-01-08,8,True,False,False
2023-01-08 02:00:00+00:00,-0.65968204,0.0,2,Sunday,2023-01-08,8,True,False,False
2023-01-08 03:00:00+00:00,-0.65968204,0.0,3,Sunday,2023-01-08,8,True,False,False
2023-01-08 04:00:00+00:00,-0.65968204,0.0,4,Sunday,2023-01-08,8,True,False,False
2023-01-08 05:00:00+00:00,-0.65968204,0.0,5,Sunday,2023-01-08,8,True,False,False
2023-01-08 06:00:00+00:00,-0.65968204,0.0,6,Sunday,2023-01-08,8,True,False,False
2023-01-08 07:00:00+00:00,-0.65968204,0.0,7,Sunday,2023-01-08,8,True,False,False
2023-01-08 08:00:00+00:00,-0.65968204,0.0,8,Sunday,2023-01-08,8,True,False,False
2023-01-08 09:00:00+00:00,-0.42374673,0.032530475,9,Sunday,2023-01-08,8,True,False,False
2023-01-08 10:00:00+00:00,-0.65968204,0.0,10,Sunday,2023-01-08,8,True,False,False
2023-01-08 11:00:00+00:00,-0.48566753,0.023992913,11,Sunday,2023-01-08,8,True,False,False
2023-01-08 12:00:00+00:00,0.6981695,0.18721896,12,Sunday,2023-01-08,8,True,False,False
2023-01-08 13:00:00+00:00,0.2523033,0.12574345,13,Sunday,2023-01-08,8,True,False,False
2023-01-08 14:00:00+00:00,0.0038247819,0.091483526,14,Sunday,2023-01-08,8,True,False,False
2023-01-08 15:00:00+00:00,0.4432665,0.15207323,15,Sunday,2023-01-08,8,True,False,False
2023-01-08 16:00:00+00:00,-0.04133091,0.085257515,16,Sunday,2023-01-08,8,True,False,False
2023-01-08 17:00:00+00:00,-0.65968204,0.0,17,Sunday,2023-01-08,8,True,False,False
2023-01-08 18:00:00+00:00,-0.48597348,0.023950731,18,Sunday,2023-01-08,8,True,False,False
2023-01-08 19:00:00+00:00,-0.65968204,0.0,19,Sunday,2023-01-08,8,True,False,False
2023-01-08 20:00:00+00:00,-0.43457678,0.031037247,20,Sunday,2023-01-08,8,True,False,False
2023-01-08 21:00:00+00:00,-0.65968204,0.0,21,Sunday,2023-01-08,8,True,False,False
2023-01-08 22:00:00+00:00,-0.65968204,0.0,22,Sunday,2023-01-08,8,True,False,False
2023-01-08 23:00:00+00:00,-0.65968204,0.0,23,Sunday,2023-01-08,8,True,False,False
2023-01-09 00:00:00+00:00,-0.65968204,0.0,0,Monday,2023-01-09,9,False,True,False
2023-01-09 01:00:00+00:00,-0.65968204,0.0,1,Monday,2023-01-09,9,False,True,False
2023-01-09 02:00:00+00:00,-0.65968204,0.0,2,Monday,2023-01-09,9,False,True,False
2023-01-09 03:00:00+00:00,-0.65968204,0.0,3,Monday,2023-01-09,9,False,True,False
2023-01-09 04:00:00+00:00,-0.65968204,0.0,4,Monday,2023-01-09,9,False,True,False
2023-01-09 05:00:00+00:00,-0.65968204,0.0,5,Monday,2023-01-09,9,False,True,False
2023-01-09 06:00:00+00:00,-0.65968204,0.0,6,Monday,2023-01-09,9,False,True,False
2023-01-09 07:00:00+00:00,-0.65968204,0.0,7,Monday,2023-01-09,9,False,True,False
2023-01-09 08:00:00+00:00,-0.65968204,0.0,8,Monday,2023-01-09,9,False,True,False
2023-01-09 09:00:00+00:00,-0.65968204,0.0,9,Monday,2023-01-09,9,False,True,False
2023-01-09 10:00:00+00:00,-0.65968204,0.0,10,Monday,2023-01-09,9,False,True,False
2023-01-09 11:00:00+00:00,-0.3744304,0.039330155,11,Monday,2023-01-09,9,False,True,False
2023-01-09 12:00:00+00:00,-0.2812433,0.05217868,12,Monday,2023-01-09,9,False,True,False
2023-01-09 13:00:00+00:00,-0.35013935,0.042679377,13,Monday,2023-01-09,9,False,True,False
2023-01-09 14:00:00+00:00,-0.3643958,0.040713713,14,Monday,2023-01-09,9,False,True,False
2023-01-09 15:00:00+00:00,-0.42564353,0.03226895,15,Monday,2023-01-09,9,False,True,False
2023-01-09 16:00:00+00:00,-0.5469764,0.015539714,16,Monday,2023-01-09,9,False,True,False
2023-01-09 17:00:00+00:00,-0.3752258,0.039220486,17,Monday,2023-01-09,9,False,True,False
2023-01-09 18:00:00+00:00,-0.65968204,0.0,18,Monday,2023-01-09,9,False,True,False
2023-01-09 19:00:00+00:00,-0.28387433,0.051815916,19,Monday,2023-01-09,9,False,True,False
2023-01-09 20:00:00+00:00,-0.65968204,0.0,20,Monday,2023-01-09,9,False,True,False
2023-01-09 21:00:00+00:00,-0.65968204,0.0,21,Monday,2023-01-09,9,False,True,False
2023-01-09 22:00:00+00:00,-0.38630056,0.037693508,22,Monday,2023-01-09,9,False,True,False
2023-01-09 23:00:00+00:00,-0.65968204,0.0,23,Monday,2023-01-09,9,False,True,False
2023-01-10 00:00:00+00:00,-0.65968204,0.0,0,Tuesday,2023-01-10,10,False,True,False
2023-01-10 01:00:00+00:00,-0.65968204,0.0,1,Tuesday,2023-01-10,10,False,True,False
2023-01-10 02:00:00+00:00,-0.65968204,0.0,2,Tuesday,2023-01-10,10,False,True,False
2023-01-10 03:00:00+00:00,-0.65968204,0.0,3,Tuesday,2023-01-10,10,False,True,False
2023-01-10 04:00:00+00:00,-0.65968204,0.0,4,Tuesday,2023-01-10,10,False,True,False
2023-01-10 05:00:00+00:00,-0.65968204,0.0,5,Tuesday,2023-01-10,10,False,True,False
2023-01-10 06:00:00+00:00,-0.65968204,0.0,6,Tuesday,2023-01-10,10,False,True,False
2023-01-10 07:00:00+00:00,-0.65968204,0.0,7,Tuesday,2023-01-10,10,False,True,False
2023-01-10 08:00:00+00:00,-0.65968204,0.0,8,Tuesday,2023-01-10,10,False,True,False
2023-01-10 09:00:00+00:00,-0.48701364,0.023807313,9,Tuesday,2023-01-10,10,False,True,False
2023-01-10 10:00:00+00:00,-0.65968204,0.0,10,Tuesday,2023-01-10,10,False,True,False
2023-01-10 11:00:00+00:00,-0.6229701,0.005061796,11,Tuesday,2023-01-10,10,False,True,False
2023-01-10 12:00:00+00:00,-0.65968204,0.0,12,Tuesday,2023-01-10,10,False,True,False
2023-01-10 13:00:00+00:00,-0.46241662,0.027198719,13,Tuesday,2023-01-10,10,False,True,False
2023-01-10 14:00:00+00:00,-0.2593997,0.055190448,14,Tuesday,2023-01-10,10,False,True,False
2023-01-10 15:00:00+00:00,-0.6487908,0.0015016661,15,Tuesday,2023-01-10,10,False,True,False
2023-01-10 16:00:00+00:00,-0.120812215,0.07429873,16,Tuesday,2023-01-10,10,False,True,False
2023-01-10 17:00:00+00:00,-0.3148959,0.0475387,17,Tuesday,2023-01-10,10,False,True,False
2023-01-10 18:00:00+00:00,-0.5147311,0.019985659,18,Tuesday,2023-01-10,10,False,True,False
2023-01-10 19:00:00+00:00,-0.65968204,0.0,19,Tuesday,2023-01-10,10,False,True,False
2023-01-10 20:00:00+00:00,-0.59274393,0.0092293415,20,Tuesday,2023-01-10,10,False,True,False
2023-01-10 21:00:00+00:00,-0.5428769,0.016104948,21,Tuesday,2023-01-10,10,False,True,False
2023-01-10 22:00:00+00:00,-0.65968204,0.0,22,Tuesday,2023-01-10,10,False,True,False
2023-01-10 23:00:00+00:00,-0.65968204,0.0,23,Tuesday,2023-01-10,10,False,True,False
2023-01-11 00:00:00+00:00,-0.65968204,0.0,0,Wednesday,2023-01-11,11,False,True,False
2023-01-11 01:00:00+00:00,-0.65968204,0.0,1,Wednesday,2023-01-11,11,False,True,False
2023-01-11 02:00:00+00:00,-0.65968204,0.0,2,Wednesday,2023-01-11,11,False,True,False
2023-01-11 03:00:00+00:00,-0.65968204,0.0,3,Wednesday,2023-01-11,11,False,True,False
2023-01-11 04:00:00+00:00,-0.65968204,0.0,4,Wednesday,2023-01-11,11,False,True,False
2023-01-11 05:00:00+00:00,-0.65968204,0.0,5,Wednesday,2023-01-11,11,False,True,False
2023-01-11 06:00:00+00:00,-0.65968204,0.0,6,Wednesday,2023-01-11,11,False,True,False
2023-01-11 07:00:00+00:00,-0.65968204,0.0,7,Wednesday,2023-01-11,11,False,True,False
2023-01-11 08:00:00+00:00,-0.65968204,0.0,8,Wednesday,2023-01-11,11,False,True,False
2023-01-11 09:00:00+00:00,-0.65968204,0.0,9,Wednesday,2023-01-11,11,False,True,False
2023-01-11 10:00:00+00:00,-0.65968204,0.0,10,Wednesday,2023-01-11,11,False,True,False
2023-01-11 11:00:00+00:00,-0.6051648,0.007516767,11,Wednesday,2023-01-11,11,False,True,False
2023-01-11 12:00:00+00:00,-0.51815754,0.019513223,12,Wednesday,2023-01-11,11,False,True,False
2023-01-11 13:00:00+00:00,-0.30993977,0.048222043,13,Wednesday,2023-01-11,11,False,True,False
2023-01-11 14:00:00+00:00,-0.21375456,0.061483946,14,Wednesday,2023-01-11,11,False,True,False
2023-01-11 15:00:00+00:00,-0.2663138,0.054237146,15,Wednesday,2023-01-11,11,False,True,False
2023-01-11 16:00:00+00:00,-0.17190295,0.067254394,16,Wednesday,2023-01-11,11,False,True,False
2023-01-11 17:00:00+00:00,-0.1767367,0.066587925,17,Wednesday,2023-01-11,11,False,True,False
2023-01-11 18:00:00+00:00,-0.5057979,0.021217361,18,Wednesday,2023-01-11,11,False,True,False
2023-01-11 19:00:00+00:00,-0.65968204,0.0,19,Wednesday,2023-01-11,11,False,True,False
2023-01-11 20:00:00+00:00,-0.65968204,0.0,20,Wednesday,2023-01-11,11,False,True,False
2023-01-11 21:00:00+00:00,-0.34383714,0.04354832,21,Wednesday,2023-01-11,11,False,True,False
2023-01-11 22:00:00+00:00,-0.65968204,0.0,22,Wednesday,2023-01-11,11,False,True,False
2023-01-11 23:00:00+00:00,-0.65968204,0.0,23,Wednesday,2023-01-11,11,False,True,False
2023-01-12 00:00:00+00:00,-0.5040235,0.021462016,0,Thursday,2023-01-12,12,False,True,False
2023-01-12 01:00:00+00:00,-0.65968204,0.0,1,Thursday,2023-01-12,12,False,True,False
2023-01-12 02:00:00+00:00,-0.65968204,0.0,2,Thursday,2023-01-12,12,False,True,False
2023-01-12 03:00:00+00:00,-0.65968204,0.0,3,Thursday,2023-01-12,12,False,True,False
2023-01-12 04:00:00+00:00,-0.65968204,0.0,4,Thursday,2023-01-12,12,False,True,False
2023-01-12 05:00:00+00:00,-0.65968204,0.0,5,Thursday,2023-01-12,12,False,True,False
2023-01-12 06:00:00+00:00,-0.65968204,0.0,6,Thursday,2023-01-12,12,False,True,False
2023-01-12 07:00:00+00:00,-0.65968204,0.0,7,Thursday,2023-01-12,12,False,True,False
2023-01-12 08:00:00+00:00,-0.65968204,0.0,8,Thursday,2023-01-12,12,False,True,False
2023-01-12 09:00:00+00:00,-0.65968204,0.0,9,Thursday,2023-01-12,12,False,True,False
